brand,model,model_year,milage,fuel_type,transmission,ext_col,int_col,clean_title,price,Accident_Occured,Engine_Capacity,Horse_Power
Jeep,Gladiator Freedom,2021,30630.0,Gasoline,Automatic,Hydro Blue Pearlcoat,Black,unknown,39998.0,NO,3.5,377.80302395116087
Toyota,Tacoma Double Cab,2007,24985.0,Gasoline,5-Speed A/T,Silver,Silver,unknown,33580.0,YES,4.0,236.0
GMC,Yukon Denali Ultimate,2023,9978.0,Gasoline,10-Speed A/T,White,Gold,Yes,93999.0,NO,6.2,420.0
Ford,Shelby GT350R Base,2018,18500.0,Gasoline,M/T,Blue,Black,Yes,77999.0,YES,5.2,526.0
Cadillac,Escalade Premium Luxury Platinum,2021,72843.0,Gasoline,10-Speed Automatic,Sandstone Metallic,Dark Auburn,Yes,79990.0,NO,6.2,467.3286449837524
Buick,LaCrosse Base,2017,67500.0,Gasoline,8-Speed A/T,Black,Beige,Yes,20000.0,NO,3.6,310.0
Tesla,Model X Long Range Plus,2020,43534.0,Electric,1-Speed A/T,Black,Black,Yes,65990.0,NO,0.0,534.0
Mercedes-Benz,E-Class E 300 4MATIC,2017,36900.0,Gasoline,9-Speed A/T,Gray,Beige,Yes,28500.0,NO,2.0,241.0
Chevrolet,Tahoe LT,2017,61720.0,E85 Flex Fuel,Automatic,Silver,Jet Black,unknown,39998.0,YES,3.5,346.26867114104607
Kia,Telluride EX,2022,35938.0,Gasoline,8-Speed Automatic,Glacial White Pearl,Black,unknown,43329.0,NO,3.8,391.6737288964796
Toyota,Tundra Hybrid Limited,2023,10748.0,Hybrid,Automatic,Midnight Black Metallic,Black,unknown,63100.0,NO,3.4,401.09264855551737
Audi,S8 4.0T quattro,2023,4457.0,Gasoline,Automatic,Mythos Black Metallic,Black,unknown,107900.0,NO,4.0,442.0102949379834
Nissan,Armada Platinum,2018,108206.0,Gasoline,Automatic,White,Charcoal,unknown,26498.0,YES,3.5,321.6313115307057
Land,Rover Discovery HSE,2020,32705.0,Diesel,Automatic,Portofino Blue Metallic,Tan/Ebony/Ebony,unknown,46598.0,NO,3.5,376.06677178503014
Kia,Telluride S,2020,74026.0,Gasoline,8-Speed Automatic,Sangria Red,Black,unknown,32913.0,NO,3.8,360.02388794515537
Lexus,GS 350 F Sport,2020,24651.0,Gasoline,6-Speed Automatic,Ultra White,Black,unknown,45950.0,NO,3.5,378.94189571620336
BMW,X6 xDrive40i,2022,13000.0,Hybrid,Transmission w/Dual Shift Mode,Gray,Orange,Yes,69000.0,NO,3.0,335.0
Land,Rover Range Rover P400 SE SWB,2023,11700.0,Hybrid,Transmission w/Dual Shift Mode,Gray,White,Yes,133500.0,NO,3.0,395.0
Chevrolet,Silverado 3500 High Country,2015,77500.0,Diesel,6-Speed A/T,Black,Brown,Yes,54000.0,NO,6.6,397.0
Maserati,Quattroporte Sport GT,2007,82000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,7999.0,YES,4.2,394.0
Dodge,Viper GTC,2017,1389.0,Gasoline,M/T,Black,Black,Yes,489995.0,NO,8.4,645.0
Ford,Expedition Limited,2021,29830.0,Gasoline,10-Speed Automatic,Magnetic Metallic,Ebony,unknown,55329.0,NO,3.5,384.8274510241208
Mazda,Mazda6 i Grand Touring,2016,83100.0,–,A/T,White,White,Yes,17800.0,NO,3.5,321.5444509226072
Kia,Optima LX,2019,62660.0,Gasoline,A/T,White,Black,Yes,16500.0,NO,2.4,185.0
Land,Rover Range Rover Sport SVR,2018,56006.0,Gasoline,Transmission w/Dual Shift Mode,Silver,White,Yes,59000.0,NO,5.0,575.0
Lexus,RX 450h F SPORT Handling,2021,31365.0,Hybrid,Variable,Beige,Red,unknown,52998.0,NO,3.5,382.61626515981516
Lincoln,Town Car Base,2004,27600.0,Gasoline,4-Speed A/T,Black,White,Yes,14900.0,NO,4.6,239.0
Honda,Civic Si,2012,47245.0,Gasoline,6-Speed M/T,White,Black,Yes,19600.0,NO,2.4,201.0
Lexus,RX 450h Base,2017,73948.0,Hybrid,A/T,White,Beige,Yes,31990.0,NO,3.5,308.0
RAM,1500 Classic Warlock,2019,36757.0,E85 Flex Fuel,8-Speed Automatic,Diamond Black,Diesel Gray / Black,Yes,31953.0,NO,3.6,367.59766391938865
Tesla,Model Y Long Range,2023,4786.0,Electric,A/T,White,White,Yes,48000.0,NO,0.0,425.0
Audi,RS 3 2.5T,2023,1900.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Black,Yes,78900.0,NO,2.5,401.0
Hyundai,Genesis Coupe 3.8 R-Spec,2014,52060.0,Gasoline,6-Speed M/T,Black,Black,Yes,15000.0,YES,3.8,348.0
Porsche,Boxster RS 60 Spyder,2008,58000.0,Gasoline,6-Speed M/T,Silver,Black,Yes,41500.0,NO,3.4,303.0
Ford,F-250 XLT,2010,52246.0,Diesel,6-Speed Manual,Tan,Medium Stone,Yes,26095.0,NO,6.4,415.7744878532758
Kia,Sorento EX,2016,64290.0,Gasoline,6-Speed Automatic,Snow White Pearl,Satin Black,unknown,16999.0,NO,2.0,277.6700702189737
Nissan,370Z Touring,2009,37500.0,Gasoline,6-Speed M/T,Silver,Orange,Yes,21500.0,NO,3.7,332.0
Genesis,G70 2.0T,2023,2121.0,Gasoline,8-Speed A/T,White,Red,Yes,40750.0,NO,2.0,252.0
Land,Rover Range Rover Sport Supercharged,2013,57000.0,Gasoline,Transmission w/Dual Shift Mode,White,Beige,Yes,26000.0,NO,5.0,510.0
Mercedes-Benz,S-Class S 560 4MATIC,2020,22000.0,Gasoline,A/T,White,Beige,Yes,69500.0,NO,4.0,463.0
Ford,Bronco Wildtrak Advanced,2023,2000.0,Gasoline,A/T,Black,Black,Yes,66500.0,NO,2.7,315.0
RAM,1500 SLT,2018,61802.0,E85 Flex Fuel,8-Speed A/T,Black,Gray,Yes,32000.0,NO,3.6,305.0
Dodge,Challenger R/T,2010,73000.0,Gasoline,A/T,Black,Black,Yes,17500.0,NO,3.5,300.55104726040736
Chevrolet,Sonic LT,2013,110000.0,–,A/T,Gray,Black,Yes,7500.0,NO,3.5,292.733129991675
Jeep,Grand Cherokee Laredo,2013,106700.0,E85 Flex Fuel,6-Speed A/T,Black,Black,Yes,13500.0,NO,3.6,290.0
Audi,RS 5 4.2,2013,75965.0,Gasoline,7-Speed A/T,White,Black,Yes,35999.0,YES,4.2,450.0
Jeep,Grand Cherokee L Overland,2022,31804.0,Gasoline,Automatic,Silver Zynith,Global Black,Yes,48995.0,YES,3.6,388.43921232491266
Mazda,MX-5 Miata Base,1992,125800.0,–,5-Speed M/T,Red,Black,Yes,11500.0,NO,3.5,189.25065150443152
Chrysler,Crossfire Limited,2005,116320.0,Gasoline,5-Speed A/T,Gray,Red,Yes,6000.0,YES,3.2,215.0
Audi,S5 4.2 Premium Plus,2011,156875.0,Gasoline,6-Speed M/T,Black,Red,Yes,9900.0,YES,4.2,354.0
Tesla,Model X Base,2023,197.0,Electric,A/T,Blue,Black,Yes,85000.0,NO,0.0,670.0
Cadillac,CT4 Luxury,2020,35200.0,Gasoline,8-Speed A/T,Blue,Black,Yes,28500.0,NO,2.0,237.0
Maserati,Ghibli S Q4,2014,76000.0,Gasoline,A/T,Black,Black,Yes,19000.0,NO,3.0,404.0
Jaguar,F-PACE 25t Premium,2019,29000.0,Gasoline,A/T,White,Black,Yes,34500.0,NO,2.0,247.0
BMW,750 i xDrive,2019,33499.0,Gasoline,A/T,Gray,Black,Yes,44495.0,YES,4.4,445.0
Acura,TLX V6 Advance,2019,25779.0,Gasoline,9-Speed Automatic,Platinum White Pearl,Ebony,unknown,30999.0,YES,3.5,368.64571764211723
GMC,Terrain SLT-1,2015,76296.0,Gasoline,6-Speed A/T,Gray,Black,Yes,9500.0,YES,2.4,182.0
BMW,i3 Base w/Range Extender,2014,29553.0,Electric,1-Speed A/T,Black,Gray,Yes,12800.0,NO,0.65,170.0
Nissan,Versa 1.8 S,2011,109902.0,Gasoline,A/T,Blue,Gray,Yes,4500.0,NO,1.8,122.0
Mercedes-Benz,C-Class C 300 4MATIC,2019,23083.0,Gasoline,9-Speed A/T,White,Beige,Yes,33500.0,NO,2.0,255.0
Toyota,Matrix XRS,2003,143600.0,Gasoline,6-Speed M/T,Black,Black,Yes,4199.0,NO,1.8,180.0
RAM,1500 Limited,2021,22000.0,Gasoline,8-Speed A/T,Black,Black,Yes,54800.0,NO,5.7,395.0
Mercedes-Benz,AMG E 53 Base 4MATIC,2022,13000.0,Hybrid,9-Speed A/T,Silver,Black,Yes,81500.0,NO,3.0,429.0
Audi,A5 2.0T Premium,2018,53000.0,Gasoline,A/T,White,Brown,Yes,28000.0,YES,2.0,252.0
Lincoln,Navigator Reserve,2019,44741.0,Gasoline,10-Speed A/T,Beige,Beige,Yes,52999.0,NO,3.5,450.0
Audi,A6 3.2 quattro,2008,202000.0,Gasoline,A/T,Blue,Gray,Yes,5700.0,YES,3.2,255.0
Chevrolet,Silverado 1500 LT Crew Cab,2006,215000.0,Gasoline,A/T,Black,Black,Yes,6995.0,YES,6.0,345.0
Mercedes-Benz,S-Class S 560,2019,77138.0,Gasoline,Automatic,designo Diamond White,Black,unknown,49998.0,NO,3.5,350.7278682427277
Volvo,XC90 T6 Momentum,2018,90641.0,Gasoline,8-Speed Automatic,White,Amber,unknown,25999.0,NO,2.0,277.447430788754
Toyota,Camry SE,2011,177702.0,Gasoline,A/T,Gray,Gray,Yes,7700.0,YES,2.5,179.0
Mercedes-Benz,Metris Base,2018,58350.0,Gasoline,7-Speed A/T,Black,Black,Yes,29497.0,NO,2.0,208.0
Chevrolet,Camaro 2LT,2010,86170.0,Gasoline,6-Speed A/T,Black,Black,Yes,17000.0,YES,3.6,304.0
Mazda,MX-5 Miata Grand Touring,2012,36568.0,Gasoline,6-Speed M/T,Blue,Beige,Yes,20199.0,YES,2.0,167.0
Ford,Escape SE,2015,54357.0,Gasoline,6-Speed A/T,White,Gray,Yes,16250.0,NO,1.6,173.0
Mercedes-Benz,S-Class S 63 AMG,2015,20394.0,Gasoline,Automatic,Black,Black,unknown,59598.0,YES,3.5,364.1419904123013
Kia,Niro EX,2023,7578.0,Hybrid,Automatic,Snow White Pearl,Charcoal,unknown,31113.0,NO,1.6,328.44888451200313
Porsche,Boxster Base,2010,64800.0,Gasoline,6-Speed M/T,Gray,Gray,Yes,20900.0,YES,2.9,255.0
Toyota,4Runner Trail,2016,117780.0,Gasoline,5-Speed A/T,Gray,Black,Yes,27750.0,NO,4.0,270.0
Hyundai,Kona EV SEL,2019,33100.0,Electric,1-Speed A/T,Black,Black,Yes,18200.0,NO,0.0,201.0
Land,Rover Range Rover Evoque SE,2016,86202.0,Gasoline,9-Speed A/T,Black,Black,Yes,18750.0,NO,2.0,240.0
Ford,E350 Super Duty XLT,2012,163000.0,E85 Flex Fuel,A/T,White,Gray,Yes,19550.0,NO,5.4,255.0
Mercedes-Benz,SL-Class SL500 Roadster,2004,35400.0,Gasoline,7-Speed A/T,Black,Gray,Yes,24900.0,NO,5.0,302.0
Jeep,Compass Trailhawk,2018,31000.0,Gasoline,9-Speed A/T,Gray,Black,Yes,22000.0,NO,2.4,180.0
Mercedes-Benz,S-Class S 560 4MATIC,2018,103069.0,Gasoline,Automatic,Anthracite Blue Metallic,Silk Beige/Espresso Brown,unknown,40998.0,NO,3.5,330.1507081807631
Mercedes-Benz,G-Class G 550 4MATIC,2021,22480.0,Gasoline,A/T,White,Brown,Yes,135800.0,NO,4.0,416.0
Tesla,Model X P90D,2016,91000.0,Electric,A/T,Silver,White,Yes,39500.0,NO,0.0,691.0
Lexus,IS-F Base,2010,41500.0,Gasoline,8-Speed A/T,Blue,Black,Yes,44800.0,YES,5.0,416.0
BMW,335 i,2010,91545.0,Gasoline,6-Speed A/T,Black,Black,Yes,13000.0,NO,3.0,300.0
Audi,RS 7 4.0T,2022,4100.0,Hybrid,8-Speed A/T,Blue,Black,Yes,162500.0,NO,4.0,591.0
Buick,Lucerne CXL,2006,110000.0,Gasoline,A/T,Gold,Beige,Yes,5000.0,NO,4.6,275.0
Lincoln,MKX Reserve,2016,88000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,18500.0,NO,2.7,335.0
Nissan,Armada Platinum,2018,42833.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Gray,Yes,37000.0,NO,5.6,390.0
Porsche,911 Carrera,2020,23278.0,Gasoline,Automatic,Blue,–,unknown,114998.0,NO,3.5,404.66353998025807
Mercedes-Benz,E-Class 400E,1993,106983.0,–,4-Speed A/T,White,Gray,Yes,15300.0,NO,3.5,205.7812179977409
BMW,435 Gran Coupe i,2015,60100.0,Gasoline,8-Speed A/T,Blue,Beige,Yes,24995.0,NO,3.0,300.0
Jeep,Wagoneer Series III,2022,17381.0,Gasoline,8-Speed Automatic,Velvet Red Pearlcoat,Global Black,Yes,69685.0,NO,5.7,476.90294062951216
Cadillac,ATS 2.5L,2013,63172.0,Gasoline,A/T,Black,Black,Yes,12995.0,YES,2.5,202.0
Ford,Transit Connect XLT,2010,72000.0,Gasoline,A/T,White,Gray,Yes,10900.0,YES,2.0,136.0
Kia,EV6 GT-Line,2022,4820.0,Electric,1-Speed A/T,Red,Black,Yes,47500.0,NO,0.0,320.0
Audi,S5 3.0T Premium Plus,2014,67900.0,Gasoline,6-Speed M/T,Silver,Black,unknown,25990.0,YES,3.0,333.0
Toyota,Tundra SR,2018,51000.0,Gasoline,A/T,Black,Gray,Yes,38000.0,NO,5.7,381.0
Jeep,Wrangler Unlimited Freedom Edition,2013,54500.0,Gasoline,A/T,Green,Black,Yes,35000.0,NO,3.6,285.0
Maserati,Quattroporte Base,2006,61840.0,Gasoline,Transmission w/Dual Shift Mode,Gray,Beige,Yes,16500.0,NO,4.2,394.0
Mercedes-Benz,CLS-Class CLS500,2006,28950.0,Gasoline,7-Speed A/T,Blue,Beige,unknown,16750.0,YES,5.0,302.0
GMC,Sierra 3500 SLE,2002,300000.0,Diesel,5-Speed A/T,Black,Gray,Yes,5000.0,YES,6.6,300.0
Nissan,Frontier SL,2011,103400.0,Gasoline,5-Speed A/T,Gray,Gray,Yes,17000.0,YES,4.0,261.0
BMW,M5 Base,2023,816.0,Gasoline,8-Speed Automatic,Alpine White,Black,unknown,109900.0,NO,4.4,460.1324181540949
Porsche,911 R,2016,719.0,Gasoline,6-Speed Manual,White,Black / Brown,Yes,489000.0,NO,4.0,546.6138478975172
Land,Rover Defender X-Dynamic SE,2023,3678.0,Hybrid,Automatic,Fuji White,Black,unknown,81998.0,NO,3.5,416.5198609856743
Ford,F-150 XL,2016,107000.0,E85 Flex Fuel,6-Speed A/T,White,Gray,Yes,22000.0,YES,5.0,385.0
BMW,M8 Competition,2022,5018.0,Gasoline,Automatic,–,Sakhir Orange/Black,unknown,114998.0,NO,3.5,423.5676668440519
Porsche,911 Carrera S,2010,13850.0,Gasoline,6-Speed M/T,Black,Black,Yes,71400.0,NO,3.8,385.0
Volvo,XC70 3.2,2008,46700.0,Gasoline,6-Speed A/T,White,Beige,unknown,11400.0,YES,3.2,235.0
Chrysler,300 Touring,2021,21478.0,Gasoline,Automatic,Silver Mist,Black,unknown,27798.0,NO,3.5,378.94613768856834
Honda,Insight EX,2020,64200.0,Hybrid,CVT Transmission,White,Black,Yes,20499.0,YES,1.5,151.0
Porsche,Cayman S,2006,31075.0,Gasoline,5-Speed Automatic,Black,Black / Stone Grey,Yes,36250.0,NO,3.4,306.1195890717372
Tesla,Model Y Performance,2022,25250.0,Electric,1-Speed A/T,White,White,Yes,47800.0,NO,0.0,455.0
BMW,M5 Competition,2020,35400.0,Gasoline,8-Speed A/T,Orange,Black,Yes,71950.0,NO,4.4,617.0
Audi,S4 4.2 quattro,2004,74030.0,Gasoline,6-Speed M/T,Silver,Gray,Yes,16000.0,NO,4.2,340.0
Ford,F-250 Platinum,2021,48549.0,Diesel,Automatic,Antimatter Blue Metallic,Black,unknown,69998.0,NO,6.7,493.4947760989653
Kia,Seltos S,2023,5182.0,Gasoline,A/T,White,Black,Yes,32500.0,NO,2.0,146.0
RAM,ProMaster 2500 High Roof,2019,31681.0,Gasoline,A/T,White,Black,Yes,33500.0,YES,3.6,280.0
BMW,M760 M760i xDrive,2020,23430.0,Gasoline,Automatic,White,Black,unknown,80998.0,NO,3.5,393.41559276846965
Mercedes-Benz,E-Class E 400,2015,30300.0,Gasoline,A/T,White,Black,Yes,29000.0,YES,3.0,329.0
Cadillac,XTS Luxury,2016,112000.0,Gasoline,A/T,Blue,Beige,Yes,14599.0,YES,3.6,304.0
INFINITI,Q50 Premium,2014,127356.0,Gasoline,7-Speed A/T,Black,Black,Yes,19990.0,YES,3.7,328.0
Volkswagen,Touareg V6 Executive,2017,50600.0,Gasoline,8-Speed A/T,Red,Brown,Yes,28890.0,YES,3.6,280.0
Chevrolet,Suburban 1500 LTZ,2011,194000.0,E85 Flex Fuel,6-Speed A/T,Black,Black,Yes,9950.0,NO,5.3,320.0
Toyota,Tundra SR5,2021,33455.0,Gasoline,6-Speed A/T,Green,Black,Yes,44750.0,NO,5.7,381.0
BMW,X1 sDrive28i,2022,43000.0,Gasoline,8-Speed A/T,Gray,Black,Yes,35750.0,NO,2.0,228.0
Mercedes-Benz,GL-Class GL 550 4MATIC,2016,46102.0,Gasoline,7-Speed A/T,Black,Beige,Yes,35300.0,NO,4.7,429.0
Cadillac,XTS Luxury,2019,59000.0,Gasoline,6-Speed A/T,Black,Black,Yes,21000.0,NO,3.6,304.0
Jaguar,XJ8 Base,2004,134000.0,Gasoline,6-Speed A/T,Black,Beige,Yes,9500.0,YES,4.2,294.0
Chevrolet,Camaro ZL1,2020,3715.0,Gasoline,A/T,Black,Black,Yes,150000.0,NO,6.2,650.0
Mercedes-Benz,Sprinter 2500,2012,100245.0,Diesel,A/T,White,–,Yes,24000.0,YES,3.0,188.0
Mercedes-Benz,C-Class C 300 4MATIC,2022,8583.0,Gasoline,9-Speed Automatic,Cirrus Silver Metallic,AMG Black,unknown,42999.0,NO,2.0,343.053996533592
Dodge,Dakota SLT,2003,141800.0,Gasoline,A/T,Red,Gray,Yes,5700.0,YES,4.7,230.0
Audi,A5 2.0T Premium Plus,2012,77000.0,Gasoline,8-Speed A/T,White,Black,Yes,13800.0,NO,2.0,211.0
Audi,A5 2.0T Premium,2018,67035.0,Gasoline,Transmission w/Dual Shift Mode,Pink,Brown,Yes,31500.0,YES,2.0,252.0
Audi,S5 3.0 Premium Plus,2012,61450.0,Gasoline,7-Speed A/T,White,Gray,Yes,19500.0,NO,3.0,333.0
Porsche,Panamera GTS,2015,39500.0,Gasoline,Transmission w/Dual Shift Mode,Black,Black,Yes,52590.0,NO,4.8,440.0
Mercedes-Benz,AMG GT C,2020,6600.0,Gasoline,Transmission w/Dual Shift Mode,Black,Beige,Yes,128900.0,NO,4.0,550.0
Chevrolet,Camaro 2SS,2023,2300.0,Gasoline,6-Speed M/T,Red,Black,Yes,51500.0,NO,6.2,455.0
Audi,Q7 Premium Plus,2023,10601.0,Hybrid,Automatic,Mythos Black,Black,unknown,61998.0,NO,3.5,405.22029382436995
Maserati,GranTurismo MC,2018,18000.0,Gasoline,Transmission w/Dual Shift Mode,Red,Black,Yes,67000.0,NO,4.7,454.0
GMC,Sierra 2500 AT4,2022,31681.0,Gasoline,Automatic,Cayenne Red Tintcoat,Jet Black,unknown,67963.0,YES,6.6,501.9804828161559
Cadillac,XT6 Sport AWD,2020,24114.0,Gasoline,9-Speed Automatic,Garnet Red Metallic,Jet Black,unknown,49427.0,YES,3.6,384.6090340387145
Jeep,Grand Cherokee L Laredo,2022,22109.0,Gasoline,Automatic,Bright White Clearcoat,Global Black,unknown,43389.0,YES,3.6,391.2881025362367
Chevrolet,Avalanche 1500 LT,2012,148000.0,E85 Flex Fuel,A/T,Black,Black,Yes,18000.0,NO,5.3,320.0
BMW,M5 Base,2018,41000.0,Gasoline,Transmission w/Dual Shift Mode,White,White,Yes,60200.0,NO,4.4,600.0
Nissan,Titan SE,2009,127600.0,E85 Flex Fuel,A/T,Brown,Gray,Yes,19500.0,NO,5.6,317.0
Dodge,Ram 1500 SRT-10 Quad Cab,2005,138450.0,Gasoline,4-Speed A/T,Red,Black,Yes,19000.0,YES,8.3,500.0
GMC,Sierra 1500 SLT,2013,230000.0,E85 Flex Fuel,A/T,White,Black,Yes,15500.0,NO,5.3,315.0
Lexus,RX 350 F Sport,2017,53649.0,Gasoline,A/T,Black,Red,Yes,33000.0,NO,3.5,295.0
Mercedes-Benz,GL-Class GL 450 4MATIC,2012,174000.0,Gasoline,7-Speed A/T,Black,Black,Yes,11999.0,YES,4.6,335.0
INFINITI,QX80 Luxe,2022,49860.0,Gasoline,Automatic,Black Obsidian,Graphite,Yes,47645.0,YES,5.6,450.6069005643021
Mercedes-Benz,AMG C 63 S,2021,13650.0,Gasoline,9-Speed A/T,Blue,Black,Yes,75000.0,NO,4.0,503.0
BMW,528 i xDrive,2016,134000.0,Gasoline,A/T,Brown,Brown,Yes,13500.0,YES,2.0,240.0
Porsche,911 Carrera,2014,78000.0,Gasoline,Transmission w/Dual Shift Mode,Brown,Brown,Yes,68000.0,NO,3.4,350.0
Porsche,Boxster S,2005,65750.0,Gasoline,A/T,Blue,Gray,Yes,21750.0,NO,3.2,280.0
BMW,X6 M Base,2021,18000.0,Gasoline,8-Speed A/T,Black,Black,Yes,94000.0,NO,4.4,600.0
Ford,Mustang Premium,2007,121630.0,Gasoline,A/T,White,Black,Yes,9450.0,NO,4.0,210.0
Rivian,R1S Launch Edition,2023,4500.0,Electric,1-Speed A/T,Silver,Gray,Yes,89999.0,NO,0.0,835.0
Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,9408.0,Hybrid,8-Speed Automatic,Black,Gray,unknown,61999.0,NO,2.0,348.58276422223935
BMW,528 i xDrive,2016,120000.0,Gasoline,A/T,White,White,Yes,16000.0,NO,2.0,240.0
Cadillac,Escalade ESV Platinum,2016,168600.0,Gasoline,8-Speed A/T,White,Beige,Yes,29500.0,NO,6.2,420.0
Chevrolet,Corvette Base,2004,43705.0,Gasoline,6-Speed M/T,Gray,Black,Yes,25900.0,NO,5.7,350.0
Audi,A5 2.0T Premium,2013,111000.0,Gasoline,Transmission w/Dual Shift Mode,Blue,Beige,Yes,11500.0,NO,2.0,211.0
Audi,TT 2.0T Premium,2012,64549.0,Gasoline,Transmission w/Dual Shift Mode,Silver,Black,Yes,17000.0,NO,2.0,211.0
Buick,LaCrosse CX,2007,53000.0,Gasoline,4-Speed A/T,Red,Gray,Yes,6500.0,NO,3.8,200.0
Chevrolet,Camaro 2SS,2017,13465.0,Gasoline,8-Speed A/T,White,Black,Yes,44900.0,NO,6.2,455.0
Tesla,Model Y Long Range,2023,5844.0,Electric,A/T,White,Black,Yes,52000.0,NO,0.0,425.0
BMW,M3 Base,2015,74000.0,Gasoline,M/T,Gray,Black,Yes,40000.0,NO,3.0,425.0
Kia,Optima LX,2011,100331.0,Gasoline,A/T,Red,–,Yes,6900.0,YES,2.4,200.0
Toyota,Supra 3.0 Premium,2022,24850.0,Gasoline,A/T,Black,Black,Yes,53568.0,NO,3.0,382.0
Lincoln,Nautilus Reserve,2021,17467.0,Gasoline,8-Speed Automatic,Pristine White,Slate,unknown,43860.0,NO,2.0,333.80353540906253
Nissan,Pathfinder SL,2015,115000.0,Gasoline,A/T,Gray,Black,Yes,11995.0,NO,3.5,260.0
BMW,X5 xDrive50i,2015,72000.0,Gasoline,Transmission w/Dual Shift Mode,Black,Brown,Yes,26500.0,YES,4.4,445.0
Mazda,MazdaSpeed3 Grand Touring,2008,162000.0,Gasoline,6-Speed M/T,Black,Black,Yes,6500.0,YES,2.3,263.0
GMC,Yukon XL SLT,2017,47589.0,Gasoline,A/T,Black,Black,Yes,45500.0,NO,5.3,355.0
Toyota,bZ4X Limited,2023,6548.0,Electric,Automatic,Wind Chill Pearl,Black,unknown,41999.0,NO,3.5,399.2991064231719
RAM,ProMaster 2500 High Roof,2018,10339.0,Gasoline,6-Speed A/T,White,Gray,Yes,36990.0,NO,3.6,280.0
RAM,1500 Classic SLT,2021,32092.0,Gasoline,8-Speed Automatic,Patriot Blue Pearlcoat,Black,Yes,35113.0,NO,3.6,380.0967118011813
Lexus,GS 350 Base,2014,85275.0,Gasoline,Automatic,Nebula Gray Pearl,Black,unknown,23998.0,YES,3.5,313.90273342508044
Hyundai,Tucson Limited,2016,138000.0,Gasoline,7-Speed A/T,Brown,Beige,Yes,10990.0,NO,1.6,175.0
Chevrolet,SSR Base,2003,87500.0,Gasoline,A/T,Red,Black,Yes,16999.0,NO,5.3,300.0
Maserati,GranTurismo Base,2013,34920.0,Gasoline,6-Speed A/T,Gray,Brown,Yes,38900.0,NO,4.7,440.0
Tesla,Model X Performance,2020,27224.0,Electric,1-Speed Automatic,Black,Black,unknown,65999.0,NO,3.5,386.4007733703911
BMW,M2 Base,2018,25000.0,Gasoline,7-Speed A/T,Black,Black,Yes,52000.0,NO,3.0,365.0
Tesla,Model Y Long Range,2021,14642.0,Electric,A/T,Red,Black,Yes,48500.0,NO,0.0,425.0
Subaru,Outback 2.5i Limited,2015,162000.0,Gasoline,CVT Transmission,Gray,Black,Yes,13999.0,NO,2.5,175.0
Buick,Roadmaster Estate,1996,119500.0,Gasoline,4-Speed A/T,White,Beige,Yes,16999.0,YES,5.7,260.0
Land,Rover Range Rover 5.0L Supercharged,2017,101800.0,Gasoline,A/T,Silver,Black,Yes,36500.0,NO,5.0,510.0
Ford,Expedition Max XLT,2021,84351.0,Gasoline,10-Speed Automatic,Blue,Ebony,Yes,42691.0,NO,3.5,353.30650506529855
Nissan,Leaf SL,2012,26930.0,Electric,1-Speed A/T,White,Beige,Yes,6700.0,NO,0.0,107.0
Toyota,Tacoma TRD Pro,2019,40698.0,Gasoline,6-Speed,Super White,Black,unknown,42886.0,NO,3.5,364.50005907322884
Mercedes-Benz,AMG GT 63 S 4-Door,2020,40000.0,Gasoline,9-Speed A/T,Black,Red,Yes,112500.0,NO,4.0,630.0
BMW,230 i,2019,30000.0,Gasoline,8-Speed A/T,Blue,Beige,Yes,29000.0,YES,2.0,248.0
Lexus,ES 350 Base,2007,78980.0,Gasoline,6-Speed A/T,Silver,Beige,Yes,10600.0,YES,3.5,272.0
Porsche,911 Carrera S Cabriolet,2007,28844.0,Gasoline,6-Speed Manual,White,Beige,unknown,69995.0,YES,3.8,337.7096757440195
Porsche,Taycan Turbo,2020,21028.0,Electric,Single-Speed Fixed Gear,BLACK,BEIGE,unknown,96900.0,NO,3.5,399.42961677095263
Maserati,Levante Modena,2023,5409.0,Gasoline,8-Speed Automatic,Blu,Black,Yes,88950.0,NO,3.0,400.0176551716413
Dodge,Challenger SRT Hellcat,2020,12700.0,Gasoline,8-Speed A/T,Black,Black,Yes,69900.0,YES,6.2,717.0
Mazda,Mazda6 Touring,2021,19000.0,Gasoline,A/T,Blue,Black,unknown,25900.0,YES,2.5,187.0
Audi,S4 3.0T Premium,2019,12000.0,Gasoline,A/T,Black,Black,Yes,48000.0,NO,3.0,349.0
Ford,Mustang GT Premium,2016,25717.0,Gasoline,6-Speed M/T,Black,Black,Yes,33900.0,NO,5.0,435.0
Tesla,Model Y Long Range,2022,12055.0,Electric,A/T,Blue,Black,Yes,44400.0,NO,0.0,425.0
Audi,TTS 2.0T Premium Plus,2011,69700.0,Gasoline,6-Speed A/T,Orange,–,Yes,23000.0,YES,2.0,265.0
BMW,M2 Competition,2020,25013.0,Gasoline,7-Speed A/T,Black,Black,Yes,55000.0,NO,3.0,405.0
Audi,Q4 e-tron Sportback Premium,2023,1156.0,Electric,A/T,Blue,Black,Yes,54900.0,NO,0.0,295.0
